web-scraper-order,web-scraper-start-url,Event,Event-href,Title,Date and Time,Location,Description,Organizer_link,Organizer_link-href
"1679286470-762","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=2","Tantric Breathwork New Moon RitualTantric Breathwork New Moon Ritual","https://www.eventbrite.com/e/tantric-breathwork-new-moon-ritual-tickets-584261781717?aff=ebdssbdestsearch","Tantric Breathwork New Moon Ritual","Tuesday, March 21 · 6 - 9pm EDT","Gospel 281 Lafayette Street New York, NY 10012","About this event3 hoursMobile eTicketMariane Santulan is a holistic artist who combines movement, breath, and yoga to help students break through their limited beliefs and transport their minds to a space of positivity in order to attract abundance. This workshop will focus on tantric breathwork. Stemming from ancient Hindu and Buddhist practices, tantric breathwork consists of specialized breathing exercises designed to harness the creative powers of human sexual energy, thus activating our highest powers of manifestation. Mariane's sessions are curated to release your natural DMT, a powerful psychedelic chemical produced in the brainstem and released during dreamstates and deep meditation. This release causes intense feelings of euphoria, relaxation, and spiritual transcendence. The psychedelic state induced by tantric breathwork lowers the barriers so often put in place by the ego that can block people from exercising their full spiritual power.March's workshop will be held during the convergence of the Spring Equinox and the New Moon in Aries, a time period that will ignite collective energies of passion, abundance, and new beginnings. To celebrate the Astrological New Year and the bloom of the new season, this workshop will be charged with the intention to inspire rapid personal growth and creativity in order to invite new levels of spiritual and material wealth.The workshop will open with a shamanic tea ceremony. During the breathwork session, versatile instrumentalist Jeffrey Conners @panoramix_musica will offer the sound medicine of live drumming, flute, and guitar. Mariane will close with a guided journaling session to help participants integrate the experiences and downloads from the workshop into their daily lives.Expect to go home feeling renewed, inspired, and ready to dive into the next phase of your ascension. Sound healing, divination, and massage will also be offered.","Mariane Sakay","https://www.eventbrite.com/o/mariane-sakay-40908568393"
"1679286477-763","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","RevTech Labs, Holt Xchange, and ICBA Present: NYC Fintech Week Top 20RevTech Labs, Holt Xchange, and ICBA Present: NYC Fintech Week Top 20","https://www.eventbrite.com/e/revtech-labs-holt-xchange-and-icba-present-nyc-fintech-week-top-20-tickets-514458989687?aff=ebdssbdestsearch","RevTech Labs, Holt Xchange, and ICBA Present: NYC Fintech Week Top 20","Thursday, April 27 · 9am - 12pm EDT","Rise New York 43 West 23rd Street New York, NY 10010","About this event3 hoursMobile eTicketIn celebration of NY Fintech Week, RevTech Labs, Holt Xchange, and ICBA  are travelling all the way to the big apple to showcase their startups on Thursday, April 27, 2023.This event will be hosted at Rise NY located  at 43 W 23rd St, New York, NY 10010. Come enjoy breakfast in the city and hear our top 20 startups of Fintech and Insurtech pitch!There will be an attendee poll followed by networking.Please note: The final line up of startups will be shared once all logistics are finalized. -Learn more about the organizers of the event:RevTech Labs is a global entrepreneurial hub based out of Charlotte, NC that operates a 12 week hybrid accelerator program for fintech, insurtech, and healthtech companies. RevTech Labs also hosts two large fintech conferences in the Southeast: Generations and Venture 135. The Holt Xchange is Canada's most active seed fintech investor.  Supported through five generations of experience and a robust global network, Holt Xchange is powering innovative tech products, world-class companies, and entrepreneurs, helping shape the future of their businesses and technology in the financial services sector. ICBA supports fair competition for financial institutions, maintaining the separation of banking and commerce, and a balanced financial system to prevent the concentration of economic and financial-services resources. ICBA is committed to upholding the highest professional standards in community banking and providing programs tailored specifically for community bankers. Rise, created by Barclays, is a global community of the world's top innovators working together to create the future of financial services. Rise operates FinTech hubs around the world, where cutting-edge startups and scale-ups can connect, create and scale their businesses, backed by our Barclays global network of industry experts, mentors, investors and partners.","RevTech Labs","https://www.eventbrite.com/o/revtech-labs-13076946308"
"1679286480-764","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","Creative Climate Awards - Opening Night 2023Creative Climate Awards - Opening Night 2023","https://www.eventbrite.com/e/creative-climate-awards-opening-night-2023-tickets-558018066057?aff=ebdssbdestsearch","Creative Climate Awards - Opening Night 2023","Wednesday, April 19 · 6:30 - 9:30pm EDT","Taipei Economic and Cultural Office (TECO) 1 East 42nd Street New York, NY 10017","About this event3 hoursMobile eTicketJoin us in celebrating the Opening Night of the Human Impacts Institute's annual Creative Climate Awards (CCA). It will be an evening of live performances and mingling with participating artists of our 2023 CCA. You won't want to miss this kick-off event full of inspiring performances and innovative ways to address climate change from artists around the world.This event is a part of the Human Impacts Institute's 2023 Creative Climate Awards, a month-long festival of art and ideas that connect us to climate action for a just and livable world. Join us from April 19th - May 12th in NYC. Visit the Human Impacts Institute Creative Climate Awards page to learn more: https://www.humanimpactsinstitute.org/creative-climate-awards Thanks to our partners and sponsors for their support of this year's CCAs: NYC Department of Cultural Affairs & Taipei Economic and Cultural Office (TECO) in New York Image Below: by Mollie Hosmer-Dillard. The Invention of the Individual","Human Impacts Institute","https://www.eventbrite.com/o/human-impacts-institute-10881727595"
"1679286483-765","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","NY TECH & PROFESSIONAL OUTDOOR NETWORKING EVENT.NY TECH & PROFESSIONAL OUTDOOR NETWORKING EVENT.","https://www.eventbrite.com/e/ny-tech-professional-outdoor-networking-event-tickets-556122907587?aff=ebdssbdestsearch","NY TECH & PROFESSIONAL OUTDOOR NETWORKING EVENT.","Saturday, April 8 · 1 - 3pm EDT","Central Park Central Park New York, NY 11211","About this event2 hoursMobile eTicketFOLLOWING THE NEW NORM - OUTDOOR PROFESSIONAL NETWORKING EVENTMeet Like Minded Entrepreneurs, Techie, Founders & ProfessionalsSharing Ideas, Building Relationships & Forming PartnershipsLocation - Central Park ( Exact Location shall be emailed to registered members one day before the event)Calling All: Tech Startups ! Entrepreneurs ! Bussiness Owners ! Professionals ! Free-lancers, policy-makers, game-changers, and heroes! Starting Spring 2023 with NY's Best Professional Networking Affair. Please join us for an evening of creativity, inspiration and passionate conversations.Join & raise a glass - make connections with co-founders, partners, coaches or core team members for your start-up- meet fellow professionals and mingle with makers of great and big ideas - take home treats from growing community and some business cards.Hosted By - New York Entrepreneurs, Startup & Business Coalition.Facebook Page -  NYESNFacebook Group- NYCESNMeetup Group - MEETUPInstagram - www.instagram.com/professionalunite/Please use @TechWebTalks to share your comments/pics for this event.Ambiance:- Name Tags will be provided to everyone who attends. We request you put your name and industry on your name tag.- Make sure you bring enough business cards.- The dress code is Business Casual. Timings:- Event is from 1:00 PM to 3:00 PM.***Arriving on time recommended.Light Snack, Soda & Water will be served. Location - Central Park ( Exact Location shall be emailed to registered members one day before the event)For Sponsorship & Business Queries - Moveyourcareer@gmail.comR﻿SVP PER MARCH 1stFirst Name	Last NameEitan	MillerAlfred	OjukwuMichael	EvansWINFRIDA	SHONDEKassia	McKenzieShani	FaganJerry	VictorOmar	BurtThao	DoAlanna	GertonElizabeth	McCorveyMichael	ZayasMichael	ZayasEdvard	LaroseFrank	LIEbenezer	AmpiahDike	AmazuChaneil	HallAlexandra	JacksonJordan	McGrewRichard	OrtegaYulia	GordonKeitha	PansyKamara 	Swaby John	OSullivanHamza	ChishtiSuresh	GanesanIan	YuThea	CartyImani	CrawfordShalomon 	MedalRaul	NeddMolly	McNuttIshaan	DasShayla	LeeJerry	FennShereetha	AllenKiley	SurmaNicole	RalphSade	ButlerCrystal	Perezyogi	desaiMiguel	HernandezHimani	ThakkarApril	HSaurav	BDenys	KrasnikovAbhijit	KunduCynthia	AadalMahipal	KomatreddyKidus	OlanaMarie	TrandafirMilagros	Bolanos","New York Entrepreneurs, Startup & Business Coalition","https://www.eventbrite.com/o/new-york-entrepreneurs-startup-amp-business-coalition-9879419208"
"1679286486-766","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","Business To BioTechBusiness To BioTech","https://www.eventbrite.com/e/business-to-biotech-tickets-565932257617?aff=ebdssbdestsearch","Business To BioTech","Saturday, April 1 · 6 - 8:30pm EDT","Tata Innovation Center (Cornell Tech - Roosevelt Island) 11 E Loop Rd 5th Floor New York, NY 10044","About this event2 hours 30 minutesMobile eTicketEvent: Business to BioTech co-hosted by BioTech Club at Cornell and Cornell’s EMBA/MS Program​The panel will include those with experience as entrepreneurs within Biotech/large Pharma, & Founders and Advisors.​D﻿ate: Saturday, April 1, 2023  - Time: 6:00 PM - 8:30 PM; Networking and refreshments included.Location: Tata Innovation Center (Cornell Tech - Roosevelt Island), 5th floor, 11 E Loop Rd, New York, NY 10044 P﻿anelists:Sabriya Stukes, PhD - Chief Scientific Officer at IndieBioInnes Meldrum - President and CEO at Reset Pharma Seema Kumar - CEO at CureLaurence Blumberg, MD - Biotechnology Executive M﻿oderator:Geraldine McGinty MD, MBA, FACR - Senior Associate Dean for Clinical Affairs, Weill Cornell Medicine F﻿or Panelists & Moderator Bios, visit: https://www.biotechclub.xyz/events/Business-to-Biotech-BiosNotes: S﻿eating is limited, please reserve your spot and arrive early to ensure you get a seat. We will try to accommodate everyone that has a ticket.P﻿arking is limited, please try to use public transportation - Subway F (towards Jamaica - 179th), or Roosevelt Island Tramway (pickup 254 E 60th St. - 60th St. & 2nd Ave)Limited street parking is available. Two Garages located at: 11 E Loop Rd, Roosevelt Island, NY 10044 and 688 Main St, Roosevelt Island, NY 10044 (<1 mile away)Disclaimer: By attending this event hosted by the Biotech Club at Cornell, you agree to grant the Biotech Club at Cornell the use of any photos of your participation in this event. You further agree that any and all of the material photographed may be used in any form as part of marketing, publicity, and web content.Please visit our website: https://www.biotechclub.xyz/And follow us on social: LinkedIn: https://www.linkedin.com/company/biotechclubxyz  Twitter and Instagram: @BiotechClubXYZN﻿eed to contact us? HQ@biotechclub.xyz","Biotech Club at Cornell","https://www.eventbrite.com/o/biotech-club-at-cornell-54854642303"
"1679286489-767","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","The Nest Climate Campus, Official Event Partner of Climate Week NYC 2023The Nest Climate Campus, Official Event Partner of Climate Week NYC 2023","https://www.eventbrite.com/e/the-nest-climate-campus-official-event-partner-of-climate-week-nyc-2023-tickets-483373441977?aff=ebdssbdestsearch","The Nest Climate Campus, Official Event Partner of Climate Week NYC 2023","September 19 · 8:30am - September 21 · 5:30pm EDT","Javits Center 445 11th Avenue New York, NY 10001","About this event2 days 9 hoursMobile eTicketThe Nest Climate CampusThe Nest Climate Campus,  home to hundreds of sustainable brands, businesses, individuals, and organizations, provides a unifying destination for climate action during Climate Week NYC.  We aim to accelerate climate solutions through collaboration and community. That’s why The Nest Climate Campus hosts cutting-edge discussions on the Main Stage, partners with leading organizations to bring Co-hosted Events under one green roof at the Javits Center, and bolsters rich networking opportunities through the various community engagement activities.It's all happening at the Javits Center during Climate Week NYC (September 19 - 21, 2023). About The Main Stage SummitWith your ticket, access the brightest minds and most committed organizations of the climate solutions movement! The Nest Summit Campus's Main Stage brings thought-leaders from leading organizations and the climate community together for two full days of education, inspiration, and collaboration. About The Campus Community Engagements & HappeningsConnecting communities is paramount at The Nest Climate Campus. In addition to the Summit Main Stage conference and Co-hosted Meetings & Events, attendees will enjoy extended community engagement activities. Partake in the many opportunities to explore, network, and feast!CLIMATE COLLECTIVEActivations and Networking Spaces Provide an Environment for Connecting with Colleagues and Discovering Climate Solutions. CLIMATE ARTSDesigned to Inspire, Immerse Yourself in the Intersection of Art and Action.GREEN ROOF TOURSThe Javits Center will be offering free tours of its 6.75-acre green roof, one of the largest of its kind in the United States! GARDEN EATERYAdjacent to the Javits' rooftop farm, orchard, and gardens, feast on a plant-based menu with vegan and vegetarian options for breakfast and lunch, and learn something new! Experience the circular story around the Javits food management system – from roof to table, local sourcing, and waste management. SPECIAL APPEARANCESHear from some of the most influential thought-leaders in the New York government and NGOs who are championing legislation and community service.  Please see our health & safety policy before arriving to the event. By registering for The Nest Climate Campus event, you agree to the event organizer's photo & video policy and privacy policy.","NXT Events Media Group","https://www.eventbrite.com/o/nxt-events-media-group-33584111599"
"1679286492-768","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","CVC x Two Sigma Ventures Symposium: Private InvestCVC x Two Sigma Ventures Symposium: Private Invest","https://www.eventbrite.com/e/cvc-x-two-sigma-ventures-symposium-private-invest-tickets-576135927067?aff=ebdssbdestsearch","CVC x Two Sigma Ventures Symposium: Private Invest","Thursday, March 30 · 3 - 7pm EDT","Two Sigma 100 6th Avenue, 3rd Floor New York, NY 10013","About this event4 hoursMobile eTicketColumbia Venture Community (“CVC”) is hosting an exclusive symposium to Limited Partners (LPs) and General Partners (GPs) to discuss strategies and network.This four (4) hour symposium is the launch of a private investing special interest group for CVC. According to surveys of membership, over 13% of CVC members are private investors. A staggering 40% of CVC members are founders. Over 60% of membership are C-level leaders. The focus of this SIG is to connect allocators, managers, and founders in the Columbia Venture Community ecosystem. Our members will get an opportunity to share their knowledge and help members of the community who are investors inform the decisions they make as they map out their strategy for allocating capital. In a hypercompetitive landscape where investors seeking differentiated investment opportunities need every possible edge, CVC members are in a position to improve results by making an investment in the CVC community with their participation in SIG events. Private Investing SIG will share insights on technologies, data, and processes that generate alpha. This first event will share with attendees several viewpoints on the road ahead for this year in private investing.  Get ready to hear from best-in-class LPs and GPs and with the opportunities to network post the event.L﻿imited free registation available for active allocators and founders of startups with traction. Please contact sponsor at info@apertucapital.comA﻿bout Sponsor Apertu Capital: An early stage venture capital fund that invests in deep tech software startups, from pre-seed to Series A stages of fundraising. Apertu Capital focuses on software companies creating new products essential for artificial intelligence, cloud, and developer tools. Apertu Capital is interested in speaking with founders whose makeup includes some of the following characteristics: 1) have pioneered and now lead thriving open source communities; 2) have experience working on highly technical problems; 3) and propose to bring to market deeptech solutions. Chris Zhang is a Partner at Interplay and CIO of Interplay Family Office, a NYC-based MFO that specializes in growth-oriented, long-term investment strategies in alternative assets. Prior to joining Interplay, Chris was a top-performing trader from Morgan Stanley NY and HK where he ran trading books across corporate credit, CDS, interest rate derivatives and structured notes and managed portfolio-hedging needs for institutional accounts. Chris graduated Summa Cum Laude from the University of Pennsylvania where he studied Economics and Math and holds an MBA degree with distinction from Columbia Business School.Kavita Patel is a Principal on the investment team at MUUS Climate Partners, where she is responsible for sourcing, due diligence, deal execution, and ongoing support of portfolio companies. Kavita’s career has been rooted in her passion for sustainable and inclusive economic growth . At BlackRock, Kavita focused on sustainable investing initiatives across topics including climate change, the rise of ESG, and impact measurement of investment portfolios. Her work helped clients understand ESG risks and opportunities, develop policies for sustainable investing, and allocate capital in line with impact objectives.Kavita earned her MBA at MIT Sloan, as well as the Sustainability Certificate from the MIT Sloan Sustainability Initiative. She has also worked with Women of the World Endowment to advance gender-lens investing. Kavita earned her B.S. in Business & Political Economy from NYU Stern.Tory Reiss is a three-time founder of venture capital-backed financial technology startups. Previously, Tory was the co-founder of (i) TrustToken, the creator of the world’s first fully-backed USD stablecoin, (ii) TrueUSD, which as of July 2021 had approximately $9 billion on average. 30-day volume, and (ili) the lending platform TrueFi, which has processed over $2 billion in loans as of December 2022.  Tory is an active advocate for criminal justice reform and financial literacy in public education. He’s also active in the Jewish community as a Bay Area Reality hub leader, a Federation Fellow, and a member of the Federation’s Endowment Board. Tory graduated from Northwestern University with a Bachelor of Arts degree focused on behavioral economics and entrepreneurship in emerging economies.Andy Kangpan joined Two Sigma Ventures in 2017 and is based in New York. He focuses on investments in enterprise software, cybersecurity, and crypto.Andy has been part of the early stage tech ecosystem in NYC for over a decade as an operator, advisor and investor. Prior to joining Two Sigma, Andy was an investor with ff Venture Capital where he invested in early stage companies building innovative technologies in areas such as robotics and machine learning. Andy attended NYU where he earned a BS in Finance and Marketing.In his spare time, Andy enjoys skateboarding, gaming, devouring science fiction, and going to concerts around the city.Peter Kozodoy (cause-uh-doy) is the Chief Executive Officer at Quantum Digital Assets, he is also the award-winning author of the leadership book Honest to Greatness which Barbara Corcoran called ""as fascinating as it is informative."" He is a serial Inc.5000 entrepreneur and TEDx speaker with a BA from Brandeis University and an MBA from Columbia Business School.Ryan Spagnolo (spahn-yo-loh) is the Chief Investment Officer at Quantum Digital Assets and its first hedge fund offering, Quantum Sky Fund LP. He has managed multibillion-dollar investment porftolios for nearly a decade, specializing in systematic investing and risk management. He holds a BS from Babson College and an MBA from Columbia Business School and is a CFA charterholder.","Columbia Venture Community","https://www.eventbrite.com/o/columbia-venture-community-6194104329"
"1679286495-769","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","New York Tech Career Fair: Exclusive Tech Hiring EventNew York Tech Career Fair: Exclusive Tech Hiring Event","https://www.eventbrite.com/e/new-york-tech-career-fair-exclusive-tech-hiring-event-tickets-146584912419?aff=ebdssbdestsearch","New York Tech Career Fair: Exclusive Tech Hiring Event","Friday, April 21 · 12 - 3pm EDT","Moved to Virtual Event Online New York, NY 10119","About this event3 hoursMobile eTicketTech Career FairWe will be hosting a virtual Tech Career Fair with our hiring partners from fast growing startups and Fortune 500 companies in technology.  There will be a focus on helping companies achieve their diversity and inclusivity initiative with more diverse candidates to their talent pool. Available roles that our hiring companies are looking to fill are of the following:Software EngineeringProduct ManagementData ScientistAI/Machine Learning EngineerData AnalystUI/UX DesignMarketingSalesTo make sure your profile is visible and accessible to hiring partners and companies in their system please make sure you complete your profile and upload your resume to the platform.Steps:Complete the Sign-up form here or use the link below and upload your resume to the system to get your QR code/candidate profile link: https://careerscrossroad.com/signup?code=NYTechCareerFairImprove your profile while you are waiting for your profile to be approved * Completed and approved profiles will then be visible to different companies for each career fair where companies will then select who to send the invitation to attend their career fair with the next steps.Follow the instructions in your email invitation from the employers and attend the career fair with your QR code/digital profile link with the hiring companies that you have been assigned to.*Note: This is an ""invite-only"" event due to limited space and high demand. Signing up on Eventbrite alone does not give you access to the event. You would still need to apply with the steps above for a potential invitation.  Only shortlisted candidates will then be notified for  the next steps on how  to attend. Please make sure you complete your profile as completely as you can and upload your resume to the platform for approval(If  the reviewer feels your profile is incomplete, they might not approve it in order to maintain the quality of candidates being presented to  the companies). Approval process timeline varies depending on  the backlog. Once approved, your profile will be visible and accessible to hiring partners and companies  on the platform. To increase your chances to be selected by one of our hiring companies and partners to one of the hiring events, it is recommended that you constantly refine and improve your profile.Employers:To reserve your spot signup here to get your company or get your company on the waitlist here for the next event and we will reach out to you with more info if we can slot you in.","Tech Career Fair","https://www.eventbrite.com/o/tech-career-fair-12448110053"
"1679286498-770","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","March 27th - NY's  Biggest Business, Tech & Entrepreneur Networking AffairMarch 27th - NY's  Biggest Business, Tech & Entrepreneur Networking Affair","https://www.eventbrite.com/e/march-27th-nys-biggest-business-tech-entrepreneur-networking-affair-tickets-513268498897?aff=ebdssbdestsearch","March 27th - NY's  Biggest Business, Tech & Entrepreneur Networking Affair","Monday, March 27 · 6:30 - 8:30pm EDT","Mondrian New York Park Avenue 444 Park Avenue South @ 30th St New York, NY 10016","About this event2 hoursMobile eTicketMAKE SURE TO RSVP. **FREE GIFT WITH CONFIRMED RSVP AT THE EVENT**  ***TO ATTEND BUT RSVP MUST***  This is the largest networking mixer for Entrepreneurs , Startups and Business Professionals In New York.   Calling All: Tech Startups ! Entrepreneurs !  Owners ! Professionals ! Free-lancers, policy-makers, game-changers, and heroes! Starting 2023 with NY's Best Professional Networking Affair. Please join us for an evening of creativity, inspiration and passionate conversations.Join & raise a glass - make connections with co-founders, partners, coaches or core team members for your start-up- meet fellow professionals and mingle with makers of great and big ideas - take home treats from growing community and some business cards.Hosted By - New York Entrepreneurs, Startup & Business Coalition.Ambiance:- Name Tags will be provided to everyone who attends. We request you put your name and industry on your name tag.- Make sure you bring enough business cards.- The dress code is Business Casual.Timings:- Event is from 6:30 PM to 9:00 PM..***Arriving on time recommended.  Admission: Must RSVP.  Drinks Policy: One drink minimum (mandatory), it will help support the venue as they are holding space for us. ***Since this is a drinking establishment, all attendees must be 21+.***  For Sponsorship & Business Queries EmailMoveyourcareer@gmail.comwww.professionalunite.comYour chance to meet new clients and generate more business.•	Do you know that Nearly 100% of people say that face-to-face meetings are essential for long-term business relationships.•	Do you know 92% of people trust personal recommendations more than any other form of marketing.•	Do you want to grow your business.•	Do you want to build long-lasting, strong relationships within a diverse group of professionals.THEN YOU SHOULD ATTEND THIS EVENT.Hosted By - New York Entrepreneurs, Startup & Business Coalition.Facebook Page -  NYESNFacebook Group- NYCESNMeetup Group - MEETUPInstagram Link - professionalunite Youtube Channel - Youtube DRESS CODE: Business casual wear or upscale trendy. Athletic wear and sneakers will not be allowed. PROOF OF AGE:  Government issued ID for proof of 21+ for entry. COVID-19 POLICY: Still recommended not Mandatory. With the current NYC directive, all guests should try to (not mandatory) to show proof of vaccine* with a matching valid ID upon entry.","New York Entrepreneurs, Startup & Business Coalition","https://www.eventbrite.com/o/new-york-entrepreneurs-startup-amp-business-coalition-9879419208"
"1679286501-771","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","Responsible Tech Mixer NYC + special guest Douglas Rushkoff! (in-person)Responsible Tech Mixer NYC + special guest Douglas Rushkoff! (in-person)","https://www.eventbrite.com/e/responsible-tech-mixer-nyc-special-guest-douglas-rushkoff-in-person-tickets-547793293487?aff=ebdssbdestsearch","Responsible Tech Mixer NYC + special guest Douglas Rushkoff! (in-person)","Wednesday, April 26 · 6 - 8:30pm EDT","Betaworks 29 Little West 12th Street New York, NY 10014","About this event2 hours 30 minutesMobile eTicketG﻿et ready for another Responsible Tech Mixer by All Tech Is Human! These are popular gatherings for a diverse range of backgrounds to come together to mingle, learn from each other, and find moments of collaboration. For our in-person gathering in NYC on April 26th, we will welcome special guest Douglas Rushkoff! Rushkoff will be delivering a talk, ""I Will Not Be Autotuned: Crashing Technosolutionism.""Named one of the “world’s ten most influential intellectuals” by MIT, Douglas Rushkoff is an author and documentarian who studies human autonomy in a digital age. His twenty books include the just-published Survival of the Richest: Escape Fantasies of the Tech Billionaires, as well as the recent Team Human, based on his podcast, and the bestsellers Present Shock, Throwing Rocks at the Google Bus, Program or Be Programmed, Life Inc, and Media Virus. He also made the PBS Frontline documentaries Generation Like, The Persuaders, and Merchants of Cool. His book Coercion won the Marshall McLuhan Award, and the Media Ecology Association honored him with the first Neil Postman Award for Career Achievement in Public Intellectual Activity.*﻿*We will have a giveaway during the mixer to give out a few copies of Survival of the Richest. A﻿ll Tech Is Human is a non-profit committed to tackling wicked tech & society issues and co-creating a tech future aligned with the public interest. We are based in NYC with a global audience and lens, and have a wide range of activities that fall under three categories: multistakeholder convening & community-building, multidisciplinary education, and diversifying the traditional tech pipeline with more backgrounds, disciplines, and perspectives.F﻿ind all of our projects here, and read about our mission & accomplishments here.W﻿e have a lot of activities geared toward assisting new voices to grow within the nascent Responsible Tech ecosystem, including:*﻿Our Slack community of nearly 5k members across 62countries *﻿A mentorship program*﻿Responsible Tech University Network*﻿Responsible Tech Guide *﻿Responsible Tech Job Board + Talent Pool *﻿Regular mixers, summits, and livestreams T﻿here are numerous ways for you to get involved with All Tech Is Human and the Responsible Tech movement. Join us in-person for this Responsible Tech Mixer!","All Tech Is Human","https://www.eventbrite.com/o/all-tech-is-human-30037722440"
"1679286504-772","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","The Climate Museum - Field TripThe Climate Museum - Field Trip","https://www.eventbrite.com/e/the-climate-museum-field-trip-tickets-551539107317?aff=ebdssbdestsearch","The Climate Museum - Field Trip","Sunday, March 26 · 1:30 - 4:30pm EDT","The Climate Museum Pop-Up 120C Wooster Street New York, NY 10012","About this event3 hoursMobile eTicketJoin the NYC FTC Fam for an afternoon of climate awareness and support as we listen, learn, and process. This is a private tour for members and non-members followed by light bites. After party venue TBD. All proceeds will be donated to the Climate Museum.Total of 20 spots available.About the Climate Museum: Contending with the climate crisis at scale requires a transformation of our public culture. The Climate Museum mobilizes the power of arts and cultural programming to accelerate this crucial shift toward climate dialogue and action, connecting people and advancing just solutions. The popularity and trust held by museums help us bring people together to learn and to join the fight for a brighter future through pathways that include interdisciplinary exhibitions, art installations, interactive panels, performances, science events, youth programs, and more. There is a bipartisan American supermajority that supports bold climate policy — but it is a supermajority yet to be activated. While two thirds of us want to see sweeping changes and progress, we so dramatically misperceive climate sentiment that we believe two thirds of us are opposed to these policies.The researchers who recently identified this gap between what we perceive and the truth call it a “false social reality.” The ubiquitous misperception of American indifference on climate creates a spiral of silence and passivity, which the Museum counters with inclusive, equity-centered programming that helps people turn away from resignation toward their own courage, connectedness, and agency. Our visitors emphatically express the value of this work.","NYC Fair Trade Coalition","https://www.eventbrite.com/o/nyc-fair-trade-coalition-12061358612"
"1679286507-773","https://www.eventbrite.com/d/ny--new-york/climate-tech/?page=1","Climate & Water Risk: Technology ShowcaseClimate & Water Risk: Technology Showcase","https://www.eventbrite.com/e/climate-water-risk-technology-showcase-tickets-571941230617?aff=ebdssbdestsearch","Climate & Water Risk: Technology Showcase","Thursday, March 23 · 8:30am - 12pm EDT","Aon, One Liberty Plaza 165 Broadway 32nd Floor New York, NY 10006","About this eventSorry, but this event has no more availability. The ClimateTech community is increasingly recognizing that whilst Decarb/NetZero efforts will necessarily continue, we also need to invest in innovations that help us adapt to our new climate reality, and the water quality and quantity risks that come with it. T﻿his Climate Adaptation-oriented event features 10 early-stage technology companies who will present their solutions that help industry and society manage risks associated with: 1) too much water, 2) too little water, and/or 3) compromised water quality.  Leveraging innovations in hardware, software, and business model, the featured companies address the adaptation needs of public and private sector clients across multiple industries  - all facing an uncertain water future as a result of atmospheric warming. Co-hosting this event with Mazarine is Aon’s IP private credit team here, which provides $15M-$125M+ minimally dilutive growth capital to IP-rich companies.  Beyond financial capital, Aon acts as a strategic partner to help borrowers grow with our 20k+ client network and enhances asset value by leveraging our leading 170+ person IP team.This event's guestlist includes corporates, investors, engineering, academia, non-profits, government, and the 10 invited technology companies.  If you operate at the intersection of climate risk and water, this event is for you. Inquiries:  John Robinson, MazarineAgenda9:15 AMWelcome Remarks9:20 AMWhat is Climate Adaptation Tech? 9:30 AMTechnology Showcase A10:15 AMNetworking Break10:45 AMTechnology Showcase B12:00 PMEvent Concludes","null","null"
