web-scraper-order,web-scraper-start-url,Event,Event-href,Title,Date and Time,Location,Description,Organizer_link,Organizer_link-href
"1681241858-439","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=2","15th Annual ALL WHITE ESCAPE 2023 Mother's Day Weekend Midnight Cruise15th Annual ALL WHITE ESCAPE 2023 Mother's Day Weekend Midnight Cruise","https://www.eventbrite.com/e/15th-annual-all-white-escape-2023-mothers-day-weekend-midnight-cruise-tickets-532679618077?aff=ebdssbdestsearch","15th Annual ALL WHITE ESCAPE 2023 Mother's Day Weekend Midnight Cruise","May 13 · 11pm - May 14 · 4am EDT","Nautical Empress Brooklyn Army Terminal 140 58th Street Brooklyn, NY 11220","About this event5 hoursMobile eTicketPLEASE READ CAREFULLY THIS IS A TICKET ONLY EVENT!  & TICKETS FOR THIS EVENT WILL SELL OUT FAST. SO GET YOURS TODAY!!  Please remember that once we sell out, we will not have any more space available. @IAMLEGACIPRESENTS THE 14th ANNUAL ALL WHITE ESCAPEMother’s Day Weekend Midnight CruiseSaturday May 13th, 2023Aboard Nautical Empress Brooklyn Army Terminal140  58th StreetBrooklyn, NY 11220 Boarding 11:00pmDeparts 1:00am Sharp!!!Returns 4:00amIts back!!! Our 15th Annual All White Escape Mother’s Day Weekend Midnight Cruise. This is the Pre-Summer All White Yacht Party that you don't want to miss!  Get your tickets today because we sell it out every year.Music by DJ ACTIVEDJ SNAPDJ 10 SPEEDDJ WIZZYDJ SUPADON 21 & Over with Valid IDAttire: Grown & Sexy All White Preferred, but not mandatory. Complimentary BuffetBirthday SpecialsCelebrate your birthday/special occasion with us! The birthday person get Birthday Shout Outs + Personal Birthday Flyer & More.Early Bird Admission Tickets are $50ONLY 150 TICKETS AVAILABLE. GET THEM TODAY!!!For info & tickets: 718.930.3959 or legacire@gmail.com  You can purchase tickets online via debit/credit card at:  www.allwhiteescape.com","I AM LEGACI","https://www.eventbrite.com/o/i-am-legaci-1889594213"
"1681241864-440","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","Reworked Runway: Multidisciplinary Sustainable Fashion Show + PartyReworked Runway: Multidisciplinary Sustainable Fashion Show + Party","https://www.eventbrite.com/e/reworked-runway-multidisciplinary-sustainable-fashion-show-party-tickets-603790813577?aff=ebdssbdestsearch","Reworked Runway: Multidisciplinary Sustainable Fashion Show + Party","Thursday, April 20 · 7 - 10pm EDT","House of Yes 2 Wyckoff Avenue Brooklyn, NY 11237","About this event3 hoursMobile eTicketReworked Runway reinvents the runway show as we know it. By Liv Handmade presents our Spring collection alongside looks from the hottest sustainable indie designers of 2023 this Earth Week. Our twice annual multidisciplinary runway experience pairs live performances with movement showcasing one of a kind handmade garments made from reworked recycled reused preexisting material.  Shop the runway looks at our Williamsburg brick and mortar retail shop By Liv Handmade during “Shop the Show” pop up 4/21-4/23.⫸ LOOKSBy Liv Handmade, Meg Beck, Mila Sullivan, Sophie Isabella, JRAT Zero Waste, Wyled Knits, Cloudie Jobi, Eden’s Harvest⫸ MUSIC Issei HerrOvercoatsVon (DJ set)⫸ MOVEMENTLily Sheppard & Lavy⫸  PARTY TABLES  YES! We offer table packages for groups, special celebrations or just because you're fabulous. Contact reservations@houseofyes.org to book yours!⫸ GET ON THE LIST Subscribe to the House of Yes newsletter for first access to tickets and special invites: www.houseofyes.org/yesemails ··········································································································◆SAFER SPACES POLICY◆House of Yes is a space for everyone to feel welcome. We have a zero tolerance policy for harassment, unwanted touch, and discrimination. Always ASK before touching anyone at our events. If someone is making you uncomfortable, speak to a security guard or ask for a manager. We will believe you, and we will help. All restrooms in our venue are gender neutral. The entrance to the venue is ADA accessible. Strobe lights are used during performances and parties. Find out more at houseofyes.org/SAFER◆INFO & FAQ◆21+ | More questions? Check out: houseofyes.org/FAQ◆CONTENT WARNING◆The performances and acts of artistic expression at House of Yes events may include portrayals of explicit actions, theatrical violence, bodily harm and physical risk that is often found in circus, sideshow or similar forms of performance art. The performances often explore adult subject matter. The views expressed in performances do not necessarily reflect that of House of Yes or its owners. We understand that these acts are not for everyone, so please use your own discretion.  If you have questions about the content of our shows, please contact info@houseofyes.org","House of Yes!","https://www.eventbrite.com/o/house-of-yes-8534581785"
"1681241867-441","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","GID 41006 – ESG Masterclass (3 Days)GID 41006 – ESG Masterclass (3 Days)","https://www.eventbrite.co.uk/e/gid-41006-esg-masterclass-3-days-tickets-551604533007?aff=ebdssbdestsearch","GID 41006 – ESG Masterclass (3 Days)","Starts on Wed, 3 May 2023 09:00 EDT","New York - New York, NY 10017","About this event2 days 9 hoursMobile eTicketGID 41006 – ESG Masterclass (3 Days): 3-5 May 2023 @ New York CityE﻿SG MasterclassWelcome to the ESG Masterclass program – the intensive three-day course designed to equip professionals with the knowledge and skills needed to integrate environmental, social, and governance (ESG) considerations into their decision-making processes. In today’s corporate world, ESG is no longer an afterthought – it’s the norm. Companies are now expected to transparently disclose their impacts on the environment, employees, customers, and society at large, and use their ESG narratives as a catalyst for internal change, innovation, and brand enhancement.The tide has turned for socially responsible investing, and the numbers speak for themselves. The assets invested in socially responsible investment products have seen a meteoric rise, and this trend shows no sign of slowing down. In fact, approximately one-fourth of all global assets under management, totalling over USD 23 trillion, are now being invested with a conscious consideration of environmental, social, and governance influences. This seismic shift has brought about a change in reporting practices, with most global organizations already disclosing their ESG information using established standards and frameworks. However, despite this progress, it’s clear that companies are still at varying stages of their ESG reporting journey, and there’s still much work to be done to ensure a sustainable and equitable future for all.As a professional looking to stay ahead of the curve and make a positive impact in your organization, the ESG Masterclass program is a must. Our program provides a comprehensive overview of the key concepts and practices of ESG, covering topics such as climate change, social responsibility, human rights, corporate governance, and sustainable investing. Our expert instructors will guide you through hands-on exercises and real-world case studies, giving you a solid understanding of ESG best practices.Upon completion of the course, you will be well-equipped to integrate ESG considerations into your work, identify ESG risks and opportunities, and develop strategies to address them. Whether you are an investor, a business leader, or a sustainability professional, this program is the perfect opportunity to enhance your professional development and take your career to the next level.  Join us for the ESG Masterclass program and start making a difference in your organization and the world.Enroll today to stay ahead of the curve and drive positive change.Key Learning FeaturesDevelop a deep understanding of ESG regulations and reporting/disclosure requirements and how to ensure compliance with them.Understand how ESG is changing business, moving markets, and driving regulation, and how to leverage this to create a positive impact in your organization.Explore the challenges and opportunities of ESG in 2023 and beyond, and how to stay ahead of the curve in this rapidly evolving landscape.Gain a comprehensive understanding of ESG in trade finance, and how to incorporate ESG considerations into financing decisions.Learn how to monitor and audit sustainability efforts in your organization, and identify opportunities for improvement and optimization.Understand what sustainable investing looks like across different asset classes, and how to evaluate ESG considerations in investment decisions.Explore ESG sustainable financial instruments, including green bonds and other innovative financing mechanisms, and how they can be used to drive positive impact.Gain a deep understanding of ESG bonds and green bonds, including how they work, how to evaluate their impact, and how to incorporate them into financing decisions.Understand the UN Sustainable Stock Exchanges’ Model Guidance on Climate Disclosure, TCFD recommendations, ISSB draft standards, and also regulatory changes in some countries.W﻿ho should attend?F﻿or AllF﻿eeThe fee for this course is G﻿BP3,200 per person.R﻿egistrationTo secure your spot in the program at GBP3,200 per person, please follow the link below to complete the booking process via the Shasat website: GID 41006 – ESG Masterclass (3 Days): 3-5 May 2023 @ New York CityProgram InstructorShasat Faculty MemberC﻿PD/ CPE3 DaysEarn Professional CertificateUpon successful completion of the training course, each participant will receive a certificate of completion that attests to the number of hours spent in training and serves as a valuable representation of their dedication to professional development. The certificate is not only a symbol of their achievement but also serves as proof of continuous professional development (CPD) and demonstrates their commitment to staying current in their field. We believe that CPD is a crucial aspect of career advancement and personal growth and are proud to provide our participants with this important document.Workshop DeliveryPlease be advised that for all in-person training programs, joining instructions will be sent via email to registered participants one week prior to the program’s commencement. These instructions will provide comprehensive information regarding the venue location, date, and time, as well as other important details such as parking arrangements, dress code, and any necessary equipment or materials. Kindly ensure that you carefully review the joining instructions and follow the guidelines provided to ensure a smooth and well-organized experience during the program.Changes to the conferenceShasat reserves the right, at its sole discretion, to make modifications to the format, speakers, participants, content, venue location, program, or any other aspect of the conference, at any time and for any reason, without incurring any liability. This policy has been implemented due to recent events such as the Covid-19 pandemic and other jurisdictional restrictions. These modifications may include but are not limited to, changes necessitated by a Force Majeure Event. In-House WorkshopIf you're interested in providing the above-mentioned course to your employees in your organization, we offer in-house workshops that can be customized to meet your specific needs. In-house workshops are a cost-effective solution that provides several benefits, such as:Tailored to meet the specific needs and objectives of your organizationFlexibility in scheduling and locationConfidentiality and privacy in discussing company-specific challengesOpportunity for team-building and learning togetherConsistency in training and skill development across your organizationTo schedule an in-house workshop, please contact us and we will work with you to develop a customized program that meets your requirements.About ShasatShasat is a premier global consulting, valuation, and training organization, with over 20 years of experience delivering over 300 public and 200 in-house training courses annually, in more than 70 cities and six languages worldwide. Our training courses cover a broad range of topics, including IFRS, US GAAP, IPSAS, risk management, internal control, regulatory update, valuation, insurance, ESG, negotiation and presentation skills, anti-money laundering, managerial effectiveness, financial accounting for start-ups and beginners, data management, digital marketing, business leadership skills, project management, customer services, women in leadership, mental health awareness, Python, blockchain, digital assets, and a variety of other professional development courses.As a partner-in-learning with esteemed organizations such as the Institute of Chartered Accountants in England & Wales (ICAEW), the Committee of Sponsoring Organizations of the Treadway Commission (COSO), Becker CPA in the USA, and PwC for public sector accounting courses, our training courses are designed to meet the needs of professionals from large to small corporates, banks, insurance firms, professional institutions, and public sector organizations. Shasat is also a member of the World Compliance Association (WCA) in Europe.Discover more about Shasat by exploring our ""About Us"" page, where you can gain insights into our company's mission, values, and history, and learn how we can help you achieve your goals.Terms & ConditionsWe kindly request that payment is made upon registration to confirm your place on the course. If you are unable to attend, a replacement delegate may be nominated in your place.Please note that if you fail to join the workshop and/or do not follow the joining instructions, a refund cannot be claimed.For further details on our terms and conditions, please visit our website at http://www.shasat.co.uk/terms-conditions/. By completing and submitting this registration, you confirm that you have read and understood Shasat (UK) Limited's Delegate Terms and Conditions and agree to be bound by them.The course content and any course materials provided are the intellectual property of the course provider and may not be shared, reproduced, or distributed without the express written consent of the course provider.Any recordings or screenshots taken during the course are for personal use only and may not be shared or distributed without the express written consent of the course provider.The course provider reserves the right to cancel or reschedule the course in the event of unforeseen circumstances. In such cases, participants will be offered the option to receive a refund or attend a future session.The course provider is not responsible for any technical issues that may arise during the course, including but not limited to internet connectivity, hardware or software failure, or compatibility issues. Participants are responsible for ensuring that they have access to a stable internet connection and appropriate hardware and software to participate in the course.The course provider reserves the right to remove any participant from the course if they are disruptive or fail to comply with the course rules or instructions. In such cases, no refund will be issued.The course provider is not responsible for any loss or damage that may arise from the use of the course content or materials.Any personal information provided by participants will be treated in accordance with the course provider's privacy policy.These terms and conditions are subject to change at any time, and participants will be notified of any changes that may affect their participation in the course.Shasat Refund PolicyWe understand that plans can change and sometimes unexpected circumstances can arise. If you find that you are unable to attend the training course you registered for, please visit our website at http://www.shasat.co.uk/terms-conditions/ about Shasat Refund Policy.Please note that the refund policies of the platforms used by Shasat, such as Eventbrite, PayPal, Stripe, and any other platform, may differ from Shasat's refund policy. We recommend that you review the refund policies of the platform through which you have registered to understand their terms and conditions.Data ProtectionWe take data protection seriously and will only use your personal information to provide the products and services you have requested from us. We may also use your personal information to communicate with you about the course and related matters, such as future course offerings, promotions, or updates. You may opt out of these communications at any time by following the instructions provided in the communications or by contacting us directly.Your personal information will be stored securely and will not be shared with any third parties, except as required by law or as necessary to provide the course and related services. By submitting your personal information, you agree to our collection, use, and storage of your personal information in accordance with this data protection clause.For more information on how we use and protect your personal information, please refer to our privacy policy: https://shasat.co.uk/legal/privacy-policy/EnquiriesFor further assistance, we invite you to contact our dedicated customer service team. Our experienced and knowledgeable representatives are available to answer any questions you may have and provide the support you need to make informed decisions. We are committed to ensuring that you have a positive experience and are here to help in any way we can. Please don't hesitate to reach out to us at your convenience.Stay ConnectedFollow us via social mediaA﻿lso, click here to see a full list of our ESG Masterclass on the Shasat website.#ESGtraining #sustainableinvesting #financeforgood #esgworkshop #Governance #socialresponsibilty #ESGMasterclass  #esgcourse #tcfd #NewYork","Shasat","https://www.eventbrite.co.uk/o/shasat-27986180473"
"1681241871-442","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","Unbundling Uncovered USA 2023Unbundling Uncovered USA 2023","https://www.eventbrite.co.uk/e/unbundling-uncovered-usa-2023-tickets-566115786557?aff=ebdssbdestsearch","Unbundling Uncovered USA 2023","Wed, 14 Jun 2023 08:30 - 18:30 EDT","Metropolitan Club 1 East 60th Street New York, NY 10022","About this event10 hoursMobile eTicketDefining Best Practice in Research ProcurementIn November 2022 over 400 attendees from the buy and sell side joined us in London to debate how the research market will react to the discontinuation of the SEC no action relief, how innovation and consolidation among research providers will change supply dynamics and how the increasingly data-driven investment functions will affect what is demanded from brokers and IRPs. On June 14th 2022 we will reunite the North American investment research industry at the Metropolitan Club, New York - panels will cover how the end of the SEC no action relief will now play out, where corporate access has levelled out post-lockdowns, how a volatile market climate is affecting the external research and data that asset managers need to consume, and how budgeting and valuation has evolved as a result. Attendance for confirmed buyside delegates is complimentary, and there are also a limited number of complimentary sellside places. Speakers include:A﻿lex Andronov - Global Head of Business Development, HSBCD﻿ouglas Christensen, Head of Capital Market Solutions, SS&C Tier1S﻿imon Edwards - Head of Business Development, BlueMatrixAmrish Ganatra - Chief Executive Officer, CommciseL﻿auren Giametta - Director, Research Management, BlackrockR﻿ebecka Grimsberg - Global Research Services Manager, Wellington ManagementR﻿obin Hodgkins - President, Castine LLCStuart Howard - Global Head of Research Relationships, InvescoH﻿owell Jackson - James S. Reid, Jr., Professor of Law, Harvard UniversityBrijesh Malkan, Chief Strategy Officer, SingletrackJoshua Maxey - CMO & Co-Founder, Third Bridge*Michael Mayhew - Chairman, Integrity Research AssociatesM﻿ike McCarthy - Head of Global Research Support, Fidelity Management & ResearchR﻿ob Mohan - Managing Director, Wellington ManagementSteve Moreno - Global Research Relationship Manager, Capital GroupL﻿auren Mullen, Executive Director and Assistant General Counsel, J.P. MorganMark Pellegrino - CEO, CorpAxeJohn E. Pflieger, Jr. - Global Head of External Research Services, T. Rowe PriceI﻿ndy Sarker - CEO, ANALECNeil Scarth - Principal, Frost ConsultingAniket Shah - Global Head of ESG and Sustainable Finance Research, JefferiesS﻿teve Stone - Partner, Morgan Lewis & Bockius LLP*T﻿BC","Substantive Research","https://www.eventbrite.co.uk/o/substantive-research-10950003202"
"1681241874-443","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","Developing Agricultural Ecosystems at The People’s GardenDeveloping Agricultural Ecosystems at The People’s Garden","https://www.eventbrite.com/e/developing-agricultural-ecosystems-at-the-peoples-garden-tickets-520094254917?aff=ebdssbdestsearch","Developing Agricultural Ecosystems at The People’s Garden","Saturday, May 27 · 10am - 1pm EDT","86 Garside St 86 Garside Street Newark, NJ 07104","About this event3 hoursMobile eTicketT﻿his is a two-day workshop series. S﻿ession One:D﻿ate: Saturday, May 27, 2023T﻿ime: 10am to 1pmL﻿ocation:  The People’s Garden, 86 Garside Street, Newark, NJ 07104S﻿ession Two:D﻿ate: Saturday, June 3, 2023T﻿ime: 10am to 1pmL﻿ocation: The People’s Garden, 86 Garside Street, Newark, NJ 07104Participate in hands-on activities involving the development of resilient, agricultural landscapes based on permaculture practices, and increase your knowledge in the following areas:Reducing water usageReducing wasteIncrease productionPlant managementPest controlAnd much more! A citizen of the southern African country Kingdom of eSwatini, also known as Swaziland, Mancoba Hlatshwako is Founder and Director of Sani Farms where they produce a variety of organic vegetables, but also demonstrate and teach permaculture practices to Swazi farmers and home growers. Hlatshwako’s passion for sustainable agriculture began as a child, while working with his father on their family homestead, raising animals and produce using permaculture techniques. Mancoba is also the co-founder of Ubuntu Permaculture Mission, which aims improve the holistic well-being of urban and rural communities through permaculture education, green jobs creation, ecotourism, and market access.","Newark Science and Sustainability, Inc.","https://www.eventbrite.com/o/newark-science-and-sustainability-inc-3986049387"
"1681241877-444","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","Sustainable Harlem TourSustainable Harlem Tour","https://www.eventbrite.com/e/sustainable-harlem-tour-tickets-526709581537?aff=ebdssbdestsearch","Sustainable Harlem Tour","null","The Schomburg Center 101 West 135th Street New York, NY 10030","About this eventWe are thrilled to be partnering with some amazing community organizations in Harlem to bring this tour to life.You will have an opportunity to learn about and volunteer with an important and impactful new venture from the New York Fair Trade Coalition at the Sustainable Fashion Community Center. The space serves as a clothing recycling center, a member-led pop-up shop, and a safe space for gathering, sharing, and educating. The program launched in February of 2021 in direct response to the pandemic with the goals of providing commercial space to business owners free of charge, and bringing financial stability, commerce, beauty, and hope back to NYC.Next we grab lunch at locally, black-owned and sustainable restaurant FIELDTRIP. Founded by Chef JJ Johnson, a James Beard Award Recipient, and Harlem local, FIELDTRIP highlights rice traditions from around the world with globally-inspired flavors and techniques  Part of their mission is giving back directly to the community with their main focus on feeding the community’s youth. Partnering with Madison Boys and Girls Club as well as Head Start North Bronx they bring reliable healthy meals to the community’s youngest mouths.Along the way we will meet Simone of Green and Blue Eco Care for a deeper look at the green spaces in East Harlem. Simone is a tree steward who uses her vast knowledge to clean up and green up the community. Her efforts began as “guerilla gardening” and now she works in coordination with the parks department to maintain tree pits, plant new street trees, and maintain a pollinator garden. She facilitates a street-clean up as we make our way through East Harlem.No tour would be complete without an expert tour guide to bring the destination to life. You will be led through the historic and cultural past and present of Harlem with the one and only Lady Altovise! Altovise has over 20 years of experience guiding in NYC, and has called Harlem home since she first moved to the city. “I was drawn to Harlem in the 6th grade… we had to learn a Langston Hughes poem. Mine was ” Mother to Son”. Little did I know my family had been quoting this poem all of my life!”","Like A Local","https://www.eventbrite.com/o/like-a-local-6807645261"
"1681241880-445","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","Introduction to Biomimicry: Learning From Nature’s GeniusIntroduction to Biomimicry: Learning From Nature’s Genius","https://www.eventbrite.com/e/introduction-to-biomimicry-learning-from-natures-genius-tickets-597734669487?aff=ebdssbdestsearch","Introduction to Biomimicry: Learning From Nature’s Genius","April 22 · 10am - April 23 · 1pm EDT","Genspace 132 32nd Street Suite 108 Brooklyn, NY 11232","About this event1 day 3 hoursMobile eTicketIn-Person, Two-Part Class:Saturday, April 22, 10:00am - 1:00pm ESTSunday, April 23, 10:00am - 1:00pm ESTThere is little doubt that the future of our planet will necessitate tapping into the most cutting edge emerging technologies. But perhaps even more crucial is the need for the next generation of technological innovation to solidify its long-term strategic partnership with a stakeholder that has in recent history, been largely ignored: nature. We’ll need  to spearhead cooperative efforts that minimize harmful impacts on the environment, and to develop new innovations that leverage nature’s time-tested strategies for how we actually build technologies and products. Estimates suggest that biologically-inspired innovation will grow to $425B by 2030.* By integrating nature’s 3.8 billion years of R&D into our portfolio, and investing in systems, processes, materials, and products that truly embed fundamental principles of efficiency, adaptivity, optimization, resiliency and regeneration, we can rethink how we design and build our future and catalyze new models to transform the way we live.You’ll discover the power of nature’s genius and how principles found in nature can be used to solve the most pressing challenges of our time. Learn how to think, design, and innovate like nature does, and unearth 3.8 billion years of Earth’s evolutionary intelligence. T﻿here will be a nature walk to discover natural models in Greenwood Cemetery, during session 1 , but we will be meeting at Genspace. In this workshop, you’ll learn:what biomimicry is all about and how it relates to various industries.the biomimicry design process.how to approach problems through the lens of natural principles.how to start doing biomimicry research and  learn about the resources you can use.how to brainstorm, draw, and evaluate biological strategies and design ideas aimed at solving climate-related challenges.*Bioinspiration: An Economic Progress Report COVID-19 Safety Notice: Participants age 5+ must show proof of full vaccination (we recommend using the Excelsior Pass). Masks are required to be worn for the duration of the event when indoors, and if participants consent the Instructor may remove their mask for easier communication. If you have had COVID-19 within the past 15 days, a negative PCR or rapid test is required before coming to Genspace. Please show Genspace staff your proof of negative test results. Given the rapidly changing circumstances surrounding the pandemic, please note that terms of this event are subject to change, and we will update you ASAP. COVID-19 Class Cancellation PolicyIf you are feeling unwell, suspect that you have been exposed to COVID-19 or test positive, please do not attend and let us know ASAP (info@genspace.org). If you cancel after our 7-day policy, we cannot refund your ticket, but we can exchange and offer credits toward future classes. If you have signed up for Biohacker Boot Camp, we will automatically transfer your registration to the next month’s dates unless you tell us otherwise. Meet the Instructor Jacob Russo’s (he/ him) work focuses on integrative design strategies for sustainable architecture, biologically-inspired innovation, urban agriculture, and green infrastructure, with an emphasis on computational design and advanced digital fabrication methods. Jacob strives to collaborate on innovative, multidisciplinary projects that venture to define the future of urban development—including novel construction practices; biophilic, healthy and inclusive communities; circular economy; hyperlocal food, water, and energy systems; as well as storm preparedness and urban resiliency.Jacob is also the Co-Founder and Team Leader at NexLoop. NexLoop designs modular biomimetic products and systems to collect and integrate on-site atmospheric water sources into sustainable and affordable urban food production. NexLoop was awarded the 2017 Ray C. Anderson Foundation Ray of Hope Prize in the Biomimicry Global Design Challenge.You can find him via LinkedIn, personal website, NexLoop website, and Instagram @nexloop.","Genspace NYC","https://www.eventbrite.com/o/genspace-nyc-1772564701"
"1681241883-446","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","2023 Columbia Real Estate Development Conference2023 Columbia Real Estate Development Conference","https://www.eventbrite.com/e/2023-columbia-real-estate-development-conference-tickets-558897947807?aff=ebdssbdestsearch","2023 Columbia Real Estate Development Conference","Tuesday, April 25 · 8am - 5pm EDT","The Pierre, A Taj Hotel, New York 5th Avenue New York, NY 10065","About this event9 hoursMobile eTicketJoin us in New York City on Tuesday April 25, 2023 in the grand ballroom of The Pierre Hotel, for the Columbia University Real Estate Development Conference, where a forum of industry leaders will assess and discuss the rapidly changing outlook for real estate in 2023: Will it be Armageddon? or Nirvana For Those Ready To Act? Join the debate!The Conference is supported by the Columbia University GSAPP MSRED Program. Please click HERE for Sponsorship Opportunities.  Important Information:The conference fee includes breakfast, the luncheon, cocktail reception and all conference materials. Questions about the conference as well as information about sponsorship levels can be sent to, Rebecca Andersen Polimeda at raa2186@columbia.edu or call 212-854-0057.","Columbia University GSAPP MSRED Program","https://www.eventbrite.com/o/columbia-university-gsapp-msred-program-13400528639"
"1681241886-447","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","Regenerative Cannabis LiveRegenerative Cannabis Live","https://www.eventbrite.com/e/regenerative-cannabis-live-registration-383653346487?aff=ebdssbdestsearch","Regenerative Cannabis Live","Starts on Tuesday, October 3 · 8am EDT","Delegates Dining Room 1 United Nations Plaza New York, NY 10017","About this event12 hours 30 minutesRCL is tailored around authentic, action oriented discussions that explore how regulated Cannabis and Industrial Hemp Industries will drive significant economic, social and environmental impact and drive the 17 UN Sustainable Development Goals by uniting government, nonprofit, and corporate leaders.","The Regennabis Member Network [RMN]","https://www.eventbrite.com/o/the-regennabis-member-network-rmn-50091824333"
"1681241889-448","https://www.eventbrite.com/d/ny--new-york/sustainable-development/?page=1","NanoBioNYC Launch: Earth Week 2023NanoBioNYC Launch: Earth Week 2023","https://www.eventbrite.com/e/nanobionyc-launch-earth-week-2023-tickets-512056062467?aff=ebdssbdestsearch","NanoBioNYC Launch: Earth Week 2023","Tuesday, April 18 · 9am - 5pm EDT","CUNY Advanced Science Research Center 85 Saint Nicholas Terrace New York, NY 10031","About this event8 hoursMobile eTicketWe are excited to formally launch the National Science Foundation award ($3 million) to CUNY’s Graduate Center and the Advanced Science Research Center (ASRC) to establish the new NanoBioNYC program. NanoBioNYC is a Ph.D. program focused on the development of ‎ground-breaking technology to address urgent issues relating to human health and a sustainable ‎future. This serves as an opportunity for CUNY to continue its commitment to supporting its diverse student population.All CUNY STEM graduate students and faculty interested in Bio-inspired Nanoscience are invited to attend and hear talks from current NanoBioNYC mentors and fellows, and learn how to participate in future programming such as industry internship opportunities, technical training certificates, science outreach, and more.We are also inviting students to submit their abstracts for a chance to present an in-person poster session plus waived in-person registration fee! We will also be announcing the NanoBioNYC student award competition for students to win up to $2,500.  Submit your abstracts here!Please visit our event webpage for more detailed information and regular updates on programming and speakers.","CUNY Advanced Science Research Center","https://www.eventbrite.com/o/cuny-advanced-science-research-center-58691221673"
